"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Database","Contrast"
"GOBP_ZYMOGEN_ACTIVATION","GOBP_ZYMOGEN_ACTIVATION","4/199","41/14620",0.0975609756097561,7.16754504228459,4.64545302772684,0.00227483151126149,0.186693068855253,0.179839674465609,"715/3817/1718/354",4,"GO_BP","Bica_vs_Control_DHT"
"GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_12_SIGNALING_PATHWAY","GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_12_SIGNALING_PATHWAY","2/199","6/14620",0.333333333333333,24.4891122278057,6.75997919650138,0.00266742443901111,0.186719710730778,0.179865338333319,"27347/7852",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_INTERNEURON_MIGRATION_FROM_THE_SUBPALLIUM_TO_THE_CORTEX","GOBP_INTERNEURON_MIGRATION_FROM_THE_SUBPALLIUM_TO_THE_CORTEX","2/199","6/14620",0.333333333333333,24.4891122278057,6.75997919650138,0.00266742443901111,0.186719710730778,0.179865338333319,"10718/6900",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_MIGRATION","GOBP_NEGATIVE_REGULATION_OF_T_CELL_MIGRATION","2/199","6/14620",0.333333333333333,24.4891122278057,6.75997919650138,0.00266742443901111,0.186719710730778,0.179865338333319,"9466/4345",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_REGULATION_OF_BASEMENT_MEMBRANE_ORGANIZATION","GOBP_REGULATION_OF_BASEMENT_MEMBRANE_ORGANIZATION","2/199","6/14620",0.333333333333333,24.4891122278057,6.75997919650138,0.00266742443901111,0.186719710730778,0.179865338333319,"3915/3912",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_THERMOCEPTION","GOBP_THERMOCEPTION","2/199","6/14620",0.333333333333333,24.4891122278057,6.75997919650138,0.00266742443901111,0.186719710730778,0.179865338333319,"2898/79054",2,"GO_BP","Bica_vs_Control_DHT"
"GOBP_XENOBIOTIC_TRANSPORT","GOBP_XENOBIOTIC_TRANSPORT","4/199","44/14620",0.0909090909090909,6.67884878940155,4.4315448209442,0.00295428338276661,0.195741184133769,0.188555638674635,"10257/8647/9619/6565",4,"GO_BP","Bica_vs_Control_DHT"
"GOBP_REGULATION_OF_T_CELL_MIGRATION","GOBP_REGULATION_OF_T_CELL_MIGRATION","4/199","45/14620",0.0888888888888889,6.53042992741485,4.36464124183277,0.00320847367299622,0.195741184133769,0.188555638674635,"27347/9466/4345/81704",4,"GO_BP","Bica_vs_Control_DHT"
"GOBP_DEFENSE_RESPONSE_TO_BACTERIUM","GOBP_DEFENSE_RESPONSE_TO_BACTERIUM","9/199","221/14620",0.0407239819004525,2.99188248936993,3.50494629293687,0.00330778993464198,0.195741184133769,0.188555638674635,"5320/5225/81035/9466/8970/6565/4057/2633/354",9,"GO_BP","Bica_vs_Control_DHT"
"GOBP_LEUKOCYTE_MIGRATION","GOBP_LEUKOCYTE_MIGRATION","11/199","310/14620",0.0354838709677419,2.60690549521803,3.35922465237505,0.00351704174470544,0.195741184133769,0.188555638674635,"27347/9466/57118/4345/4681/100532736/4856/10451/5734/7852/81704",11,"GO_BP","Bica_vs_Control_DHT"
