Gene
LOC105374336
LOC105374421
LOC105374997
LOC105375836
LOC105376626
LOC105377449
LOC105377503
LOC105378308
LOC105378938
LOC105379003
LOC105379337
LOC107984281
LOC107984334
LOC107984413
LOC107984862
LOC107985046
LOC107985075
LOC107985236
LOC107985400
LOC107986326
LOC107986343
LOC107986733
LOC107986895
LOC107987401
LOC112267916
LOC112267941
LOC112268038
LOC112268136
LOC112268170
LOC112268421
LOC112268424
LOC112268430
LOC112268447
LOC155060
LOC283194
LOC284600
LOC644285
LOC653513
LOC729867
LOC730101
LONRF1
LPAR3
LRG1
LRP1
LRRC59
LRRC7
LRRC7-AS1
LRRFIP2
LRRN1
LSS
LTF
LUZP2
LYPLA2
LZTS3
MACIR
MACROD2
MAF
MAGED4
MAGED4B
MAML2
MANEA-DT
MANEAL
MAP2
MAP2K4
MAP3K14
MAP3K5
MAP7
MAP7D1
MAP9
MAPK6
MAPT
MARCHF1
MARK3
MARVELD1
MATN2
MAZ
MB
MBNL2
MBOAT2
MCAT
MCC
MCF2L
MCTP1
MESD
MET
METTL25
MFAP1
MFGE8
MFSD11
MFSD4B
MICAL1
MICOS10
MICOS10-NBL1
MID1
MIR1181
MIR221
MIR3916
MKLN1-AS
MLH1
MMAB
MMP16
MOB3C
MOGAT2
MPC2
MPHOSPH9
MRC2
MREG
MROH8
MRPS18A
MRPS27
MRPS35
MSL1
MTARC2
MTFP1
MTMR2
MTMR9
MTREX
MTURN
MVK
MYADM
MYB
MYBPC1
MYDGF
MYH15
MYLIP
MYLK
MYO1B
MYO1E
MYO7A
MYRIP
MYT1
N4BP3
NAB1
NAIP
NANS
NAP1L3
NAV3
NBL1
NBPF7P
NCALD
NCKAP5L
NCLN
NCMAP-DT
NDRG1
NDUFAF4
NEB
NEDD9
NEIL1
NEK1
NFAT5
NFATC4
NFKB2
NINL
NIPA2
NIPSNAP3A
NIPSNAP3B
NKILA
NKX3-1
NOL6
NOSTRIN
NOVA1
NOX1
NPC1
NPHP3-ACAD11
NPPC
NR4A1
NRG3
NRXN2
NSDHL
NSG1
NT5DC3
NTS
NUDT9
NUP54
NWD1
NXPH4
OBSCN
OGDHL
OPRK1
ORC5
ORM1
ORM2
OSBP
OTUD3
OTUD7B
OTULIN
OTULINL
P4HB
PAK1IP1
PAM
PAQR4
PARP8
PARP9
PATZ1
PAX1
PBX2
PC
PCBD2
PCDH11X
PCDH11Y
PCDHB10
PCDHB11
PCDHB14
PCDHB15
PCDHB16
PCDHB18P
PCDHB6
PCDHB8
PCDHGA12
PCED1B
PCGF2
PCMTD1
PCNX4
PCOLCE
PCOLCE-AS1
PCYT2
PDAP1
PDCD4-AS1
PDHX
PDIA2
PDIA3
PDIA3P1
PDIA5
PDLIM5
PDXDC1
PDZD4
PEA15
PEG3
PEG3-AS1
PELP1
PEX10
PFKFB2
PGAM1
PGAP2
PGBD1
PGC
PGM2
PGM3
PHAF1
PHC1
PHF21A
PHYH
PIGA
PIK3IP1
PIP4K2A
PIPOX
PISD
PITRM1-AS1
PKIG
PKP1
PLA1A
PLA2G2A
PLA2G4D
PLA2G4F
PLCH1
PLCXD1
PLEKHA2
PLEKHB1
PLEKHG3
PLEKHG4
PLEKHG5
PLEKHO1
PLK2
PLPP1
PLPP6
PLXDC1
PLXDC2
PLXNB2
PMEPA1
PMM2
PNKD
PNMA1
PNMA2
PNRC1
POLG
POLR3E
POLR3GL
POLR3K
POTEF-AS1
POTEH-AS1
PPA2
PPFIA2
PPFIBP1
PPFIBP2
PPIB
PPP1CB-DT
PPP1R18
PPT2
PRAC1
PRAC2
PRAG1
PRAME
PRDX6
PRELID1
PRKAR1B
PRKCA
PRKCD
PRKCH
PRKD1
PRKG2
PRKN
PRMT9
PROSER2
PROX2
PRR36
PSLNR
PSMA3-AS1
PSMB2
PSMC2
PSMD1
PSMD11
PSMD3
PSMD8
PTBP2
PTCD2
PTGER4
PTGR3
PTMS
PTPN21
PTPRM
PTRH2
PVR
PYCR1
PYCR3
QKI
QPCTL
RAB17
RAB1A
RAB25
RAB27A
RAB31
RAB39B
RAB3B
RAB4A
RAB6C-AS1
RAD23A
RAD54B
RALGPS1
RALY
RANGAP1
RASA4B
RASA4DP
RASGEF1C
RASL10B
RASSF3
RAVER2
RBM24
RBM5
RCAN2
RCAN3
RCOR2
RDH12
RDH13
REG4
RER1
RET
RETREG1
REXO4
RFT1
RFX6
RHOU
RIBC1
RIDA
RILPL2
RIMS1
RIMS4
RIPK4
RMC1
RNF130
RNF19A
RNF217
RNF32-DT
RNF34
ROCK1P1
ROR2
RPAP2
RPN1
RPN2
RPS4Y1
RRBP1
RRP12
RRP9
RSPH9
RTCB
RTN4RL1
RUNDC1
RUNX2
RUSC1-AS1
SALL4
SAR1B
SARAF
SAYSD1
SCAI
SCARB1
SCD
SCD5
SCIRT
SCO1
SCRN1
SDC2
SDF2L1
SDK1
SEC11C
SEC13
SEC14L2
SEC24D
SEC61B
SELENBP1
SELENOP
SELENOW
SELPLG
SEMA5A
SEMA6A
SEMA6A-AS1
SEPT5-GP1BB
SEPTIN5
SEPTIN6
SERPINE2
SERPINI1
SETD3
SF3B5
SGTA
SH3BGRL
SHF
SHH
SHISA8
SHROOM3
SI
SIDT1
SIPA1L1
SIX2
SLC15A2
SLC16A2
SLC16A3
SLC18B1
SLC1A5
SLC22A1
SLC24A5
SLC25A10
SLC25A13
SLC25A25
SLC25A30-AS1
SLC25A33
SLC29A2
SLC2A1
SLC30A10
SLC30A3
SLC35A2
SLC35A5
SLC35F2
SLC35F3
SLC38A4
SLC39A2
SLC39A7
SLC41A1
SLC43A1
SLC44A1
SLC45A3
SLC5A6
SLC9A3-AS1
SLC9C1
SLCO4A1
SLIT1
SLITRK3
SMAD3
SMARCD3
SMPD2
SMPD4
SMS
SMYD3
SNAP23
SNAPC2
SND1
SNHG32
SNRK
SNRPA1
SNX25
SOAT1
SOCS2
SORD
SORD2P
SOX9
SPATA18
SPATA6L
SPATS2
SPCS2
SPCS3
SPDEF
SPECC1L
SPECC1L-ADORA2A
SPEG
SPIN3
SPOCK1
SPTAN1
SPTBN2
SQLE
SRCIN1
SREBF2
SRM
SRMS
SRP14-DT
SRPRB
SSBP2
SSR3
SSTR5-AS1
SSU72
ST3GAL5
ST6GALNAC1
ST6GALNAC5
ST7
ST7-AS1
ST7-AS2
ST7-OT4
ST7L
STAC
STAMBP
STEAP4
STK32A
STK39
STON2
STRBP
STT3A
STXBP5L
STYK1
SUGCT
SURF4
SUSD4
SVBP
SVIP
SYAP1
SYCP2L
SYNE1
SYNGR2
SYNGR4
SYNJ1
SYNPO
TAB3
TAF13
TAOK3
TARP
TARS1
TARS3
TAX1BP1
TBC1D1
TBC1D30
TBC1D8
TBK1
TBRG1
TBX15
TBX19
TCF7L2
TEAD2
TENM1
TENM2
TET2
TEX2
TEX264
TEX56P
TGM2
THBS4
THEM6
THRA
TIMM23
TIMP2
TLR5
TMCC3
TMED3
TMED9
TMEM109
TMEM11
TMEM132A
TMEM144
TMEM164
TMEM167A
TMEM178A
TMEM229B
TMEM38B
TMEM44
TMEM59
TMEM59L
TMEM87A
TMEM87B
TMPRSS2
TMPRSS6
TMTC2
TNFAIP3
TNFAIP8
TNFRSF10D
TNFRSF25
TOMM40
TONSL
TP53I3
TPD52
TPTEP2-CSNK1E
TRAF2
TRAPPC13
TREH
TRGC1
TRIB1
TRIM11
TRIM13
TRIM14
TRIM45
TRIM49D1
TRIM68
TRMT61A
TRPM8
TSHZ3
TSPAN13
TSPAN7
TSPOAP1
TTC12
TTC13
TTC28-AS1
TTLL7
TTLL8
TUBA1C
TUBA3D
TUBA3E
TUBB4A
TUBGCP2
TUSC3
TUT7
TXNDC16
TXNIP
UAP1
UBE2E3
UBE2L3
UBE2L6
UBE2QL1
UBXN8
UCHL3
UCHL5
UGDH
UGT2B17
UOX
UPK1A
UPK3A
UQCC1
USP21
VAV3
VCL
VIPR2
VMP1
VOPP1
VPS26B
VWA2
WASF1
WASIR2
WDR55
WDR77
WDR93
WIPI1
WLS
WWTR1
XPNPEP1
XRCC3
YARS1
YIF1A
YIF1B
YPEL1
YRDC
ZBTB10
ZBTB24
ZC3H6
ZCCHC17
ZDHHC9
ZFHX4
ZFTA
ZG16B
ZHX2
ZIC2
ZMAT1
ZMYM3
ZMYND12
ZNF117
ZNF133
ZNF143
ZNF174
ZNF233
ZNF251
ZNF333
ZNF483
ZNF503-AS1
ZNF589
ZNF622
ZNF629
ZNF680
ZNF713
ZNF736
ZNF761
ZNF765-ZNF761
ZNF812P
ZNF84
ZNG1A
ZNG1E
ZNG1F
ZPLD1
ZSCAN26
ZSCAN30
ZSWIM5
