Gene
ARHGAP27P1-BPTFP1-KPNA2P3
ARHGAP42-AS1
ARHGDIG
ARHGEF17
ARHGEF2
ARHGEF2-AS2
ARHGEF25
ARHGEF26
ARHGEF37
ARHGEF39
ARHGEF40
ARHGEF6
ARL15
ARL16
ARL6IP5
ARL8B
ARLNC1
ARMC6
ARMH1
ARMH3
ARNT2
ARPIN-AP3S2
ARSG
AS3MT
ASAH1
ASAP1
ASAP3
ASCC3
ASIC1
ASPRV1
ASRGL1
ASS1
ASZ1
ATAD2
ATAT1
ATF7-NPFF
ATG16L2
ATG3
ATG5
ATG7
ATMIN
ATOH8
ATOSA
ATP10A
ATP11C
ATP1A1
ATP1A1-AS1
ATP1B3
ATP2A3
ATP6AP1L
ATP6V0D1-DT
ATP6V1B2
ATP6V1C1
ATP6V1C2
ATP6V1D
ATP8A1
ATP8B1
ATR
ATRNL1
ATXN1-AS1
ATXN10
ATXN2
ATXN7L2
AZGP1
AZGP1P1
AZIN2
B3GALNT2
B4GALNT3
B4GALT1
BAG3
BAIAP2
BALR6
BAZ2B-AS1
BBC3
BBOF1
BBS2
BBS4
BCAM
BCAR3
BCCIP
BCHE
BCL6
BCL7C
BDH2
BDKRB1
BDKRB2
BDNF
BDNF-AS
BEAN1
BEND6
BEST4
BHLHE40
BHLHE40-AS1
BICD1
BICD2
BID
BIRC7
BLOC1S3
BLOC1S5-TXNDC5
BLTP2
BLZF1
BMERB1
BMF
BMP1
BMPR1A
BMPR1B
BMS1P2-AGAP9
BMS1P23
BNIPL
BORCS5
BRD2
BRD4
BRI3BP
BRINP1
BRMS1L
BRPF3-AS1
BRSK1
BSCL2
BST2
BTAF1
BTN2A2
BTNL9
BVES
BYSL
C11orf24
C12orf75
C14orf132
C14orf93
C15orf39
C16orf54
C16orf74
C16orf89
C18orf61
C19orf44
C19orf47
C19orf48
C1orf112
C1orf116
C1orf127
C1orf167
C1orf198
C1orf21
C1orf53
C1QL4
C1QTNF3
C1QTNF6
C1R
C2
C2orf76
C3orf33
C4orf51
C5orf34
C6orf132
C8orf44-SGK3
C9orf152
CA11
CA5BP1
CACNA1B
CACNA1C
CACNA1G
CACNA2D2
CACNA2D3
CACNB2
CACNB3
CADM1
CADM4
CALCOCO1
CALD1
CALM3
CALML6
CALU
CAMK1D
CAMK2N1
CAMLG
CANT1
CAP1
CAPN2
CAPS2
CAPZA1
CAPZA2
CAPZB
CARHSP1
CARMIL1
CARNS1
CARS1-AS1
CASP3
CASQ1
CASTOR3P
CATSPER3
CAVIN1
CBFA2T2
CBLN2
CCDC102A
CCDC136
CCDC14
CCDC141
CCDC146
CCDC152
CCDC180
CCDC28B
CCDC47
CCDC50
CCDC69
CCDC80
CCDC83
CCDC86
CCDC92
CCDC93
CCDC9B
CCM2
CCN1
CCNC
CCND3
CCNF
CCNG2
CCNK
CCNL1
CCNL2
CCSER1
CCT6A
CCT7
CD164
CD200
CD24
CD2AP
CD320
CD4
CD46
CD59
CD83
CD9
CD99P1
CDAN1
CDC23
CDC25A
CDC25B
CDC37
CDC42
CDCP1
CDH3
CDH4
CDHR1
CDK2
CDK5RAP2
CDK6
CDK8
CDKN2C
CDT1
CDV3
CDYL2
CEACAM22P
CEL
CELSR3
CEMIP2
CENATAC
CENPBD2P
CENPL
CENPN
CENPN-AS1
CENPP
CENPX
CEP120
CEP126
CEP192
CERK
CERS1
CERT1
CES2
CES3
CES4A
CFAP221
CFAP298-TCP10L
CFAP58
CFAP70
CFD
CFL1
CHAF1A
CHAF1B
CHAMP1
CHASERR
CHCHD3
CHCHD4
CHD7
CHERP
CHKB
CHKB-CPT1B
CHP1
CHRD
CHRM4
CHRNA2
CHST15
CIART
CIDEB
CIRBP
CISH
CKAP4
CKMT1B
CKMT2
CLCF1
CLDN11
CLEC18B
CLEC18C
CLEC2D
CLEC4A
CLGN
CLIP1
CLK1
CLK2
CLK4
CLMN
CLN5
CLN6
CLN8
CLPB
CLPTM1L
CLSPN
CLSTN3
CLTC
CLUH
CLUL1
CLVS1
CLYBL
CMC2
CMPK1
CMTM7
CNBD1
CNDP2
CNIH3
CNN2
CNPY3
CNPY3-GNMT
CNTN2
CNTNAP2
CNTNAP4
COA4
COASY
COBL
COL16A1
COL17A1
COL18A1
COL1A1
COL27A1
COL28A1
COL4A5
COL4A6
COL5A1
COL5A2
COL6A2
COL9A3
COLEC12
COLGALT1
COLQ
COMMD10
COPB2
COPZ1
COQ10A
COQ8A
COQ8B
CORO2A
COTL1
COX18
COX4I1
CP
CPAMD8
CPB2
CPB2-AS1
CPE
CPEB3
CPNE1
CPNE5
CPT1A
CPT1C
CPT2
CRABP2
CRBN
CRCP
CREB3L4
CREB5
CREBRF
CREBZF
CRLF1
CRLS1
CRNDE
CROCCP3
CROT
CRTC1
CRYBG1
CRYL1
CS
CSGALNACT1
CSMD1
CSNK1E
CSRNP2
CSRP1
CSTPP1
CTH
CTIF
CTNNA2
CTNNA3
CTPS1
CTSF
CUBN
CXCR4
CXXC5
CYB561
CYB5D1
CYB5R4
CYP11A1
CYP2B7P
CYP2C9
CYP2U1
CYP39A1
CYP4F2
CYP4F8
CYP51A1
CYTH1
DAB1
DACH1
DACT3
DAD1
DAP
DAP3
DAPK1
DAZAP1
DBI
DCAF4
DCAF6
DCLRE1B
DCP1B
DCST2
DCTN5
DDB1
DDC
DDHD2
DDIT3
DDOST
DDX19A
DDX46
DDX49
DDX5
DECR1
DEFB132
DEGS2
DENND1B
DENND2B
DENND6B
DERL3
DESI1
DESI2
DGCR11
DGCR5
DGKB
DHCR24
DHCR7
DHODH
DHRS2
DHX29
DHX32
DHX37
DHX38
DIAPH1
DICER1-AS1
DIO3OS
DIPK1A
DIPK2A
DIPK2B
DIS3L2
DISP1
DKFZP586I1420
DLAT
DLD
DLEU2
DLG2
DLX3
DMAP1
DMGDH
DNAAF5
DNAAF9
DNAH3
DNAH8
DNAJA3
DNAJB11
DNAJC10
DNAJC11
DNAJC12
DNAJC2
DNAJC25
DNAJC3
DNAL1
DNALI1
DNASE2B
DNM1
DNM1L
DNM2
DNMT3A
DOC2A
DOCK10
DOCK5
DOCK8
DOK3
DOK4
DOLPP1
DONSON
DPAGT1
DPH2
DPH7
DPP3
DPP4
DPP9
DRG2
DSG2
DSG4
DTNB
DTNB-AS1
DTX3
DUBR
DUSP3
DUSP4
DUSP6
DUSP9
DYNC2H1
DYNLL1
DYNLL2
DYNLT1
DYRK2
E2F1
EAF1
EAF2
EAPP
EBF2
EBF3
EBF3-AS1
EBF4
EBNA1BP2
EBP
ECHDC3
ECPAS
ECSIT
EDEM1
EDEM3
EDNRA
EEF1AKMT4
EEF1AKMT4-ECE2
EEF2K
EEF2KMT
EFCAB11
EFCAB12
EFCAB14
EFCAB14-AS1
EFCC1
EFHD1
EFNA1
EFNA3
EFNB3
EFR3B
EFTUD2
EGFR
EGLN3
EHBP1
EHBP1L1
EHD4
EHF
EID1
EIF1B
EIF2AK3
EIF2S1
EIF2S2
EIF3I
EIF3J
EIF4E3
EIF4G1
EIF4H
EIF5A
EIF5AL1
EIF5B
ELAPOR1
ELF2
ELFN2
ELL
ELL2
ELMO2
ELOA
ELOVL1
ELOVL5
ELOVL7
ELP3
EME1
EMID1
ENC1
ENDOD1
ENO1
ENOPH1
ENTPD5
EPC1
EPDR1
EPG5
EPHA5
EPHA7
EPM2A
EPS15L1
ERCC6L2-AS1
ERG28
ERGIC1
ERGIC2
ERICH2
ERMAP
ERN1
ERO1A
ERP44
ERRFI1
ERV3-1-ZNF117
ESF1
ESPN
ESRP2
ETS1
ETV1
EVI5
EVL
EXOC8
EXOSC3
EXOSC9
EXTL1
EYA3
EZR
EZR-AS1
F2RL1
F5
F7
F8
FAAP24
FABP6
FADD
FADS1
FADS2
FAH
FAHD1
FAM110C
FAM111A-DT
FAM118A
FAM131A
FAM131C
FAM135A
FAM13A
FAM171A2
FAM174B
FAM177B
FAM182A
FAM182B
FAM193B
FAM200B
FAM201A
FAM20C
FAM228B
FAM229B
FAM237B
FAM238C
FAM30C
FAM47E
FAM66A
FAM66B
FAM66C
FAM66D
FAM83F
FAM98A
FANCD2OS
FANCM
FAR2P1
FARP2
FARSA
FARSA-AS1
FARSB
FASN
FASTKD5
FAT1
FBLN2
FBXL2
FBXL7
FBXO2
FBXO24
FBXO25
FBXO32
FBXO38
FBXO44
FBXO9
FBXW11
FBXW2
FCF1
FCGR1A
FCGRT
FDFT1
FDPS
FDX1
FDXR
FECH
FEM1A
FER1L4
FGD4
FGFR1
FH
FHAD1-AS1
FITM2
FKBP11
FKBP1A
FKBP1A-SDCBP2
FKBP4
FKBP5
FKBP9P1
FKBPL
FLJ12825
FLJ46875
FLNB
FMN1
FMNL1-AS1
FMNL3
FN3K
FN3KRP
FNIP2
FNTB
FOCAD
FOLH1B
FOXD3-AS1
FOXD4
FOXD4L1
FOXD4L6
FOXK2
FOXRED1
FOXRED2
FRAT2
FRG1FP
FRK
FRMD3
FRMD3-AS1
FRMPD1
FRY
FRYL
FSBP
FSTL1
FSTL4
FTSJ1
FTSJ3
FUNDC2
FUT9
FXYD5
FYN
FZD3
FZD5
FZD7
GAB1
GAB3
GABBR1
GABRA3
GADD45G
GALE
GALK2
GALNT10
GALNT12
GALNT14
GALNT2
GALNT3
GALNT7
GALNT7-DT
GANAB
GAR1
GARNL3
GARS1
GAS2
GAS5-AS1
GAS6
GAS6-AS1
GASK1B
GATA6-AS1
GATAD2A
GATD1
GATD3
GBP1
GCAT
GCG
GCN1
GCNA
GGCT
GGT6
GGT7
GIGYF1
GINS3
GIPR
GJA9-MYCBP
GK5
GKAP1
GLB1L2
GLE1
GLIPR1L2
GLIS2
GLMP
GLRX2
GLUD1
GLUD2
GLYATL1
GLYATL2
GMDS
GMPPA
GMPPB
GNA12
GNAI3
GNB4
GNG13
GNG7
GNMT
GNPNAT1
GOLGA2
GOLGA2P6
GOLGA3
GOLGA4
GOLGA4-AS1
GOLGA6L10
GOLGA6L17P
GOLGA6L4
GOLGA6L5P
GOLGA6L9
GOLGA8A
GOLGA8B
GOLGA8H
GOLGA8N
GOLGA8O
GOLGA8Q
GOLGA8R
GOLGA8T
GOLPH3
GOLT1A
GORASP2
GOT1
GOT2
GPA33
GPAT4
GPATCH4
GPC5-AS1
GPCPD1
GPD1
GPD1L
GPER1
GPHA2
GPHN
GPI
GPNMB
GPR107
GPR143
GPR156
GPR158
GPR27
GPR37
GPR63
GPRIN1
GPT
GPT2
GRAMD4
GRB10
GRB14
GREB1
GRHL1
GRHL2-DT
GRHL3
GRIK1
GRIK2
GRIN1
GRIN3A
GRK4
GRK5
GRK6
GRM2
GRWD1
GSC
GSDMB
GSDMD
GSDME
GSKIP
GSPT1
GSR
GSTA1
GSTK1
GSTM3
GTF2E2
GTF2IRD1P1
GTF2IRD2
GTF2IRD2B
GTPBP1
GTPBP4
GUCD1
GUCY1A1
GUCY1B1
GUSBP1
GUSBP14
GUSBP16
GUSBP17
GUSBP2
GUSBP3
GUSBP4
H1-4
H1-5
H2AC15
H2AC16
H2AX
H2BC11
H2BC12
H2BC13
H2BC15
H2BC20P
H2BC7
H3P6
HACD1
HACD2
HADHB
HAP1
HAPLN3
HARS1
HAT1
HAUS7
HBP1
HCP5
HDHD5
HDLBP
HDLBP-AS1
HECTD2
HECW2-AS1
HERC2P2
HERC2P9
HERC3
HERC5
HES6
HES7
HGD
HGFAC
HGH1
HHIPL2
HIBADH
HIBCH
HID1
HIF1A
HIF1A-AS2
HIPK2
HIRIP3
HK1
HK2
HLA-A
HLA-B
HLA-DMB
HLA-DQB1
HLA-DQB1-AS1
HLA-DRA
HLA-H
HM13
HMGCR
HMGCS1
HMGN2P46
HMGN3
HMGN3-AS1
HMGN4
HMGXB3
HNRNPAB
HNRNPM
HNRNPUL2-BSCL2
HOMER2
HOMER3
HOXA10
HOXA10-AS
HOXA10-HOXA9
HOXA11
HOXA11-AS
HOXA9
HOXC-AS1
HOXC13
HOXC13-AS
HOXC4
HPGD
HPS6
HPSE
HRK
HRNR
HS6ST2
HS6ST3
HSD17B11
HSD17B14
HSP90B1
HSPA4
HTR2C
HTR6
HTRA1
HUS1
HUWE1
HYAL3
HYOU1
IAH1
IARS1
IBA57
IBTK
ICAM3
ICMT
ID2
ID3
IDE
IDH1
IDH2
IDI1
IDI2-AS1
IDNK
IDUA
IFI27L2
IFI6
IFNAR1
IFNAR2
IFRD2
IFT46
IFT52
IFT57
IFT80
IGF1R
IGF2R
IGFBP3
IGIP
IHH
IKZF4
IL10RB-DT
IL17D
IL17RA
IL17REL
IL1B
IL21-AS1
IL27RA
IL36G
IL4I1
IL6ST-DT
ILVBL
IMPA2
IMPDH1
INAVA
INCENP
ING4
INHBB
INHBC
INMT-MINDY4
INO80B-WBP1
INPP4B
INPP5J
INSIG1
INSIG1-DT
INSIG2
INTS4P1
INTS6-AS1
IP6K2
IPO4
IPO9
IPPK
IQCA1
IQCG
IQCN
IQGAP2
IRS2
IRX3
IRX5
ISG20L2
ISM2
ISOC2
ISX
ITGA1
ITGAV
ITGB1BP1
ITGB2
ITIH4
ITM2C
ITPKA
ITPR1
ITPR1-DT
ITPRIP
ITSN1
ITSN2
IVD
IYD
JAZF1
JDP2
JPH1
JPT2
JUN
KALRN
KATNB1
KCNAB1
KCNG1
KCNG3
KCNIP3
KCNJ13
KCNK3
KCNMA1
KCNN2
KCNQ1
KCNQ1OT1
KCNQ5
KCNS3
KCNU1
KCTD15
KCTD6
KCTD9
KDELR2
KDM4A-AS1
KDM4B
KHDC4
KIAA1671-AS1
KIAA2013
KIF12
KIF13B
KIF22
KIF5A
KIF7
KIZ
KLF15
KLF16
KLF3-AS1
KLF5
KLF8
KLHDC4
KLHL20
KLHL36
KLHL41
KLHL5
KLK15
KLK2
KLK3
KLK4
KMT5A
KNG1
KNSTRN
KPNA3
KPNB1
KRCC1
KRT18
KRT6C
KRT8
KRTAP5-1
KRTAP5-AS1
KYAT1
L3MBTL1
L3MBTL2
L3MBTL2-AS1
LACTB2-AS1
LAD1
LAMA1
LAMB1
LAMC1
LAMC1-AS1
LAMTOR3
LAPTM4B
LARP1B
LARP4
LARP4B
LARP6
LAT2
LATS2
LCDR
LCN12
LDAF1
LDB1
LDHA
LDLR
LEF1
LETM1
LETMD1
LGALS3BP
LGMN
LHPP
LHX4-AS1
LIF
LIM2
LIMD2
LIMS2
LINC00161
LINC00174
LINC00265
LINC00472
LINC00482
LINC00537
LINC00648
LINC00662
LINC00673
LINC00680
LINC00844
LINC00858
LINC00869
LINC00886
LINC00926
LINC00933
LINC00940
LINC00963
LINC01003
LINC01123
LINC01128
LINC01133
LINC01135
LINC01138
LINC01279
LINC01297
LINC01322
LINC01355
LINC01376
LINC01411
LINC01503
LINC01518
LINC01778
LINC01786
LINC01843
LINC01881
LINC01961
LINC01975
LINC02012
LINC02019
LINC02035
LINC02288
LINC02315
LINC02326
LINC02593
LINC02600
LINC02635
LINC02666
LINC02672
LINC02693
LINC02806
LINC02913
LINC02937
LINC02967
LINC02987
LINC02990
LINC03024
LINC03026
LINC03041
LIPT2-AS1
LIX1L-AS1
LLPH
LMLN-AS1
LMNB2
LMNTD2-AS1
LMO7
LOC100128288
LOC100128361
LOC100130744
LOC100134868
LOC100288175
LOC100506023
LOC100508046
LOC101059949
LOC101060553
LOC101926935
LOC101926969
LOC101927078
LOC101927088
LOC101927268
LOC101927345
LOC101927372
LOC101927393
LOC101927401
LOC101927673
LOC101928217
LOC101928371
LOC101928387
LOC101928525
LOC101928589
LOC101928669
LOC101928961
LOC101929003
LOC101929343
LOC101929444
LOC101929479
LOC101929572
LOC101929599
LOC101929638
LOC101929703
LOC102723340
LOC102723393
LOC102723546
LOC102723696
LOC102723814
LOC102723878
LOC102724023
LOC102724117
LOC102724149
LOC102724159
LOC102724420
LOC102725051
LOC105369194
LOC105369228
LOC105369315
LOC105369435
LOC105369487
LOC105369617
LOC105369618
LOC105369634
LOC105369755
LOC105369937
LOC105370429
LOC105370463
LOC105370525
LOC105370579
LOC105370714
LOC105370728
LOC105370928
LOC105371275
LOC105371480
LOC105371601
LOC105371622
LOC105371701
LOC105371942
LOC105371952
LOC105372130
LOC105372191
LOC105372310
LOC105372486
LOC105372582
LOC105372692
LOC105372764
LOC105372768
LOC105372809
LOC105373020
LOC105373046
LOC105373150
LOC105373191
LOC105373195
LOC105373240
LOC105373265
LOC105373293
LOC105373769
LOC105373770
LOC105373945
LOC105374041
LOC105374042
LOC105374193
LOC105374336
LOC105374341
LOC105374421
LOC105374612
LOC105374615
LOC105374809
LOC105374812
LOC105374947
LOC105374997
LOC105375321
LOC105375489
LOC105375631
LOC105375784
LOC105375800
LOC105375836
LOC105376050
LOC105376139
LOC105376436
LOC105376526
LOC105376591
LOC105376652
LOC105376733
LOC105376754
LOC105376825
LOC105376826
LOC105376860
LOC105376952
LOC105377286
LOC105377345
LOC105377388
LOC105377449
LOC105378184
LOC105378218
LOC105378308
LOC105378678
LOC105378938
LOC105378948
LOC105379003
LOC105379025
LOC105379028
LOC105379193
LOC105379272
LOC105379337
LOC105379417
LOC105379426
LOC105379489
LOC105379491
LOC105379497
LOC105379501
LOC105379516
LOC107984026
LOC107984035
LOC107984263
LOC107984281
LOC107984292
LOC107984334
LOC107984340
LOC107984387
LOC107984437
LOC107984521
LOC107984567
LOC107984837
LOC107984862
LOC107984942
LOC107984974
LOC107985014
LOC107985027
LOC107985046
LOC107985216
LOC107985236
LOC107985285
LOC107985400
LOC107985780
LOC107985783
LOC107986103
LOC107986140
LOC107986298
LOC107986326
LOC107986343
LOC107986345
LOC107986355
LOC107986372
LOC107986373
LOC107986421
LOC107986432
LOC107986617
LOC107986699
LOC107986715
LOC107986733
LOC107986871
LOC107986895
LOC107986997
LOC107987072
LOC107987259
LOC107987323
LOC107987350
LOC107987361
LOC107987401
LOC112267916
LOC112267937
LOC112267938
LOC112267941
LOC112268015
LOC112268021
LOC112268038
LOC112268056
LOC112268131
LOC112268136
LOC112268155
LOC112268170
LOC112268219
LOC112268259
LOC112268277
LOC112268282
LOC112268283
LOC112268311
LOC112268313
LOC112268424
LOC112268447
LOC112268460
LOC112694756
LOC148696
LOC155060
LOC283194
LOC284412
LOC284600
LOC389834
LOC400499
LOC440910
LOC613038
LOC643327
LOC644285
LOC646214
LOC646652
LOC653513
LOC728743
LOC729867
LOC730101
LONP1
LONRF1
LPAR3
LPCAT4
LPIN1
LRIG1
LRP1
LRP11
LRP5L
LRP8
LRRC31
LRRC34
LRRC37A11P
LRRC37A3
LRRC37B
LRRC7
LRRC7-AS1
LRRC75A
LRRC9
LRRFIP2
LRRN1
LRTOMT
LSG1
LSM12
LSP1P5
LSS
LTBP3
LTV1
LUC7L
LUC7L3
LUZP2
LYN
LYPD6B
LYPLA2
LYRM9
LYST
LZTS3
MACIR
MACROD1
MACROD2
MAF
MAGEA2
MAGEA2B
MAGEA3
MAGEA6
MAGED4
MAGED4B
MAGEE1
MALAT1
MALL
MAML2
MANBA
MANEA
MANEA-DT
MANEAL
MANSC1
MAOA
MAP2
MAP2K1
MAP2K3
MAP2K4
MAP3K12
MAP3K8
MAP4K3-DT
MAP7
MAP7D1
MAP9
MAP9-AS1
MAPK10
MAPK6
MAPKAP1
MAPRE2
MAPT
MARCHF1
MARK3
MARS1
MARVELD1
MARVELD3
MAST4
MASTL
MATN2
MAZ
MB
MBD2
MBD6
MBOAT2
MBP
MBTPS2
MCAT
MCC
MCF2L
MCFD2
MCM3
MCM4
MCM6
MCM8
MCOLN1
MCTP1
MCTP2
MDC1
MDC1-AS1
MDK
MED22
MEGF10
MEGF9
MEIS1
MEMO1
MESD
MET
METAP1
METTL13
METTL25
MFAP1
MFGE8
MFN2
MFSD11
MFSD12
MFSD14B
MFSD4A
MFSD4B
MFSD5
MGAT2
MGMT
MICAL1
MICOS10
MICOS10-NBL1
MICU1
MID1
MID1IP1
MINDY4
MIR1181
MIR221
MIR29B2CHG
MIR29C
MIR3064
MIR3185
MIR34AHG
MIR3652
MIR3655
MIR5047
MIR5087
MIR600HG
MIR631
MIR937
MIR9898
MIR99AHG
MKLN1
MLEC
MLH1
MLX
MLXIPL
MMAB
MMADHC
MMD
MMP16
MMRN2
MMS19
MNT
MOB3C
MOGAT2
MON1B
MORC4
MPC2
MPDU1
MPHOSPH10
MPHOSPH9
MPV17L2
MPZL1
MR1
MRC2
MRE11
MREG
MRM2
MROH7
MROH8
MRPL37
MRPS16
MRPS18A
MRPS27
MRPS35
MRTO4
MSH2
MSH6
MSL1
MSMB
MSRB2
MST1
MSX2
MTAP
MTARC1
MTARC2
MTCH2
MTERF2
MTF1
MTFP1
MTFR2
MTHFD1L
MTHFR
MTM1
MTMR11
MTMR2
MTMR9
MTOR-AS1
MTREX
MTURN
MVK
MXD3
MXI1
MXRA8
MYADM
MYB
MYBBP1A
MYBPC1
MYCL
MYDGF
MYG1-AS1
MYH15
MYL6
MYLK
MYO15B
MYO19
MYO1B
MYO1C
MYO1E
MYO5C
MYO7A
MYOZ1
MYRIP
MYT1
MZF1
N4BP2L1
N4BP3
NAA15
NAB1
NACC1
NAF1
NAGA
NAGLU
NAIP
NAP1L3
NARF-AS2
NAT10
NAV3
NBL1
NBPF11
NBPF14
NBPF20
NBPF25P
NBPF26
NBPF7P
NBPF8
NBPF9
NCALD
NCAPD3
NCKAP5
NCLN
NCMAP-DT
NDRG1
NDUFAF4
NDUFB4
NDUFS2
NDUFV3
NEB
NEDD4
NEDD9
NEIL1
NEK1
NENF
NETO1-DT
NFAT5
NFATC2IP
NFIB
NFIC
NFKB2
NFKBID
NGLY1
NHLRC4
NHS
NIBAN2
NINL
NIPA2
NIPSNAP3A
NIPSNAP3B
NIT2
NKD2
NKILA
NKX3-1
NLGN1
NLRP2
NME4
NOC2L
NOL6
NOLC1
NOMO1
NOMO2
NOMO3
NOP14
NOP16
NOP2
NOP53
NOP9
NOTUM
NOVA1
NOX1
NOX5
NOXA1
NOXO1
NPC1
NPEPL1
NPHP3
NPHP3-ACAD11
NPHP4
NPIPA2
NPIPA3
NPPA-AS1
NPTN
NR2C1
NR4A1
NRF1
NRG3
NRXN2
NSF
NSFP1
NSG1
NSUN2
NT5C2
NT5DC3
NTF4
NTS
NUDT14
NUDT16
NUDT19
NUDT9
NUP153
NUP205
NUP210
NUP214
NUP54
NUP62
NUP85
NUP98
NWD1
NXPH4
OACYLP
OAS3
OBSCN
OBSCN-AS1
OCIAD2
OCLNP1
ODC1
OFD1
OGDH
OGDHL
OGFOD1
OLFM2
OPRL1
OR1F1
OR51E2
ORC1
ORC3
ORC5
ORM1
ORM2
OSBP
OSBPL10
OSBPL5
OSER1-DT
OTUD3
OTUD6B
OTUD7B
OTULIN
OXSR1
OXTR
P2RX2
P3H2
P3H4
P4HB
P4HTM
PA2G4
PABIR2
PABPN1
PACS1
PAK1
PAK1IP1
PALMD
PALS1
PAM
PANK2
PAPSS2
PAQR4
PARN
PARP1
PARP3
PARP8
PARP9
PATL1
PATZ1
PAXIP1
PBX2
PC
PCAT1
PCBD1
PCDH1
PCDH11X
PCDH11Y
PCDH9
PCDHB10
PCDHB11
PCDHB14
PCDHB15
PCDHB16
PCDHB18P
PCDHB19P
PCDHB4
PCDHB7
PCDHB8
PCDHGA12
PCED1A
PCED1B
PCID2
PCMT1
PCMTD1
PCNP
PCNX4
PCOLCE
PCP2
PCTP
PCYT1A
PCYT2
PDAP1
PDE12
PDE4DIPP6
PDE6D
PDF
PDHA1
PDHX
PDIA2
PDIA3
PDIA3P1
PDIA5
PDIA6
PDXDC1
PDXP
PDZD4
PDZD7
PEA15
PEDS1-UBE2V1
PEG3
PEG3-AS1
PELO
PELP1
PER1
PERP
PEX10
PEX11A
PEX26
PFAS
PFDN5
PFKFB2
PFKP
PFN1
PGAM1
PGAM5
PGAP2
PGC
PGD
PGGHG
PGK1
PGM2
PGPEP1
PHACTR2
PHAF1
PHC1
PHF21A
PHF8
PHLDB1
PHLPP2
PHYH
PI4K2A
PI4K2B
PIGA
PIGK
PIGO
PIGU
PIGW
PIGZ
PIK3AP1
PIK3R4
PIP4K2A
PIPOX
PISD
PITRM1
PITRM1-AS1
PKIG
PKLR
PKMYT1
PKP1
PKP3
PLA1A
PLA2G12A
PLA2G2A
PLA2G2F
PLA2G4B
PLA2G4D
PLA2G4F
PLAA
PLAAT4
PLCH1
PLCXD1
PLD6
PLEKHA2
PLEKHA6
PLEKHB1
PLEKHB2
PLEKHG3
PLEKHG5
PLEKHO1
PLGLB1
PLGLB2
PLIN4
PLK2
PLOD1
PLOD3
PLPP1
PLPP4
PLPP5
PLPP6
PLXDC1
PLXDC2
PLXNB2
PMEPA1
PMM2
PMPCA
PNISR
PNKD
PNMA1
PNMA2
PNMA6A
PNP
PNPO
PNRC1
POFUT1
POLA2
POLD1
POLD2
POLDIP2
POLE
POLG
POLL
POLR3E
POLR3GL
POLR3K
POM121C
POTEF-AS1
POTEH-AS1
PPA2
PPAN
PPARGC1A
PPFIA2
PPFIBP1
PPFIBP2
PPIB
PPIEL
PPIF
PPM1A
PPM1F
PPM1G
PPM1K
PPM1M
PPME1
PPP1CB
PPP1CB-DT
PPP1R10
PPP1R15B
PPP1R18
PPP2R5D
PPP5C
PPP6R3
PPRC1
PPT2-EGFL8
PRAC1
PRAC2
PRAG1
PRAME
PRDX4
PRDX6
PRDX6-AS1
PREB
PRELID1
PRIM2
PRKAA2
PRKAR1B
PRKAR2A
PRKCA
PRKCD
PRKCH
PRKCSH
PRKD1
PRKG2
PRKN
PRKY
PRMT9
PROC
PROCR
PROS1
PROSER1
PROSER2
PROX2
PRPF19
