Gene
GOLGA6L26
GOLGA8EP
GOLGA8G
GOPC
GPAT3
GPATCH2L
GPATCH3
GPR153
GPR155
GPR160
GPR18
GPR37L1
GPS1
GRAMD2B
GRK5
GRTP1
GSTM2
GTF2B
GTF2H2
GTF3C2-AS1
GUCY1B2
GUSBP11
H2AC12
H2AC15
H3C13
H4C16
HBEGF
HDAC2-AS2
HEBP2
HELZ
HES2
HIPK3
HLA-DMB
HMCN1
HOMER3-AS1
HOXA-AS3
HOXA5
HOXC6
HOXD13
HP09053
HPX
HRG
HS3ST3A1
HSDL2-AS1
HSPA12A-AS1
HSPB6
HTR7P1
HTT
ICAM5
ID4
IDS
IFIT3
IFNL2
IGF2
IGFALS
IGFL2
IGHA1
IGHM
IGHVIII-38-1
IGLL1
IGSF1
IGSF21
IKZF2
IL11
IL12RB2
IL27
ILK
IMP4
IMPG2
INKA2
INMT
INVS
IQCM
IRF1
ISL1
ISY1-RAB43
ITGA2
ITGAD
ITM2A
JADE1
JOSD1
KAAG1
KCNA6
KCNH7
KCNIP2-AS1
KCNU1
KCTD12
KDM8
KIF5C-AS1
KIZ-AS1
KLF6
KLHL17
KLHL21
KLK12
KLRA1P
KMT2B
KRTDAP
LAG3
LAMTOR5
LAMTOR5-AS1
LAPTM4A
LCP2
LDHD
LEF1-AS1
LENEP
LGALS8
LGR6
LHFPL2
LHFPL5
LHX6
LHX9
LIN37
LINC00032
LINC00115
LINC00278
LINC00501
LINC00578
LINC00640
LINC00663
LINC00664
LINC00696
LINC00847
LINC00885
LINC01090
LINC01166
LINC01168
LINC01179
LINC01278
LINC01340
LINC01341
LINC01366
LINC01372
LINC01416
LINC01467
LINC01516
LINC01555
LINC01569
LINC01664
LINC01694
LINC01822
LINC02014
LINC02102
LINC02117
LINC02228
LINC02256
LINC02294
LINC02321
LINC02348
LINC02371
LINC02381
LINC02394
LINC02428
LINC02507
LINC02637
LINC02688
LINC02718
LINC02739
LINC02764
LINC02797
LINC02851
LINC02883
LINC02918
LINC02926
LINC02975
LINC02984
LINC03000
LINC03060
LIPE-AS1
LL0XNC01-250H12.3
LMBRD1
LNCPRESS1
LNCTAM34A
LOC100130587
LOC100131496
LOC100288123
LOC100505909
LOC100506235
LOC100506532
LOC100506606
LOC100507387
LOC100507403
LOC100652777
LOC100996598
LOC100996842
LOC101060400
LOC101927245
LOC101927259
LOC101927272
LOC101927383
LOC101927452
LOC101927550
LOC101927608
LOC101927793
LOC101928119
LOC101928191
LOC101928215
LOC101928347
LOC101928438
LOC101928502
LOC101928762
LOC101929200
LOC101929230
LOC101929298
LOC101929314
LOC101929452
LOC101929633
LOC101929692
LOC101929710
LOC101929719
LOC101930048
LOC102723313
LOC102723334
LOC102723345
LOC102723347
LOC102723370
LOC102723534
LOC102723575
LOC102723670
LOC102723675
LOC102723758
LOC102724046
LOC102724151
LOC102724262
LOC102724351
LOC102724410
LOC102724687
LOC102724723
LOC103171574
LOC105369183
LOC105369318
LOC105369406
LOC105369534
LOC105369587
LOC105369745
LOC105369781
LOC105369811
LOC105369823
LOC105369908
LOC105369999
LOC105370090
LOC105370148
LOC105370274
LOC105370322
LOC105370337
LOC105370406
LOC105370421
LOC105370519
LOC105370534
LOC105370601
LOC105370679
LOC105370787
LOC105370790
LOC105370926
LOC105371036
LOC105371098
LOC105371103
LOC105371227
LOC105371235
LOC105371277
LOC105371345
LOC105371499
LOC105371502
LOC105371516
LOC105371554
LOC105371559
LOC105371597
LOC105371600
LOC105371675
LOC105371709
LOC105371722
LOC105371755
LOC105371793
LOC105371855
LOC105371864
LOC105371951
LOC105371956
LOC105372016
LOC105372088
LOC105372253
LOC105372266
LOC105372348
LOC105372356
LOC105372410
LOC105372451
LOC105372506
LOC105372507
LOC105372513
LOC105372553
LOC105372594
LOC105372617
LOC105372666
LOC105372668
LOC105372671
LOC105372815
LOC105372816
LOC105372839
LOC105372841
LOC105372902
LOC105373024
LOC105373138
LOC105373190
LOC105373302
LOC105373346
LOC105373447
LOC105373475
LOC105373583
LOC105373623
LOC105373652
LOC105373673
LOC105373793
LOC105373811
LOC105373871
LOC105373883
LOC105373992
LOC105373994
LOC105374069
LOC105374103
LOC105374171
LOC105374298
LOC105374314
LOC105374329
LOC105374344
LOC105374347
LOC105374418
LOC105374795
LOC105374800
LOC105374811
LOC105374928
LOC105374938
LOC105374945
LOC105374986
LOC105375221
LOC105375536
LOC105375647
LOC105375719
LOC105375771
LOC105375779
LOC105375884
LOC105375913
LOC105376037
LOC105376042
LOC105376093
LOC105376126
LOC105376127
LOC105376159
LOC105376216
LOC105376231
LOC105376235
LOC105376270
LOC105376299
LOC105376447
LOC105376486
LOC105376533
LOC105376724
LOC105376730
LOC105376839
LOC105376938
LOC105376950
LOC105376958
LOC105377091
LOC105377212
LOC105377527
LOC105377645
LOC105377862
LOC105377905
LOC105378008
LOC105378052
LOC105378148
LOC105378274
LOC105378408
LOC105378456
LOC105378609
LOC105378632
LOC105378650
LOC105378675
LOC105378768
LOC105378780
LOC105378808
LOC105378944
LOC105379039
LOC105379047
LOC105379066
LOC105379325
LOC105379364
LOC105379377
LOC105379443
LOC105379490
LOC107983969
LOC107984023
LOC107984037
LOC107984109
LOC107984126
LOC107984131
LOC107984210
LOC107984264
LOC107984268
LOC107984285
LOC107984298
LOC107984301
LOC107984468
LOC107984469
LOC107984494
LOC107984654
LOC107984670
LOC107984776
LOC107984803
LOC107984852
LOC107984906
LOC107985152
LOC107985154
LOC107985181
LOC107985188
LOC107985263
LOC107985282
LOC107985297
LOC107985303
LOC107985314
LOC107985323
LOC107985345
LOC107985359
LOC107985360
LOC107985393
LOC107985416
LOC107985438
LOC107985502
LOC107985508
LOC107985551
LOC107985567
LOC107985568
LOC107985570
LOC107985664
LOC107985687
LOC107985698
LOC107985733
LOC107985782
LOC107985783
LOC107986174
LOC107986211
LOC107986428
LOC107986468
LOC107986477
LOC107986550
LOC107986622
LOC107986714
LOC107986814
LOC107986852
LOC107986853
LOC107986859
LOC107986897
LOC107986909
LOC107986985
LOC107987107
LOC107987147
LOC107987210
LOC107987220
LOC107987233
LOC107987258
LOC107987280
LOC107987364
LOC107987374
LOC112267879
LOC112267930
LOC112267957
LOC112267992
LOC112268049
LOC112268052
LOC112268053
LOC112268062
LOC112268070
LOC112268076
LOC112268109
LOC112268166
LOC112268196
LOC112268218
LOC112268222
LOC112268235
LOC112268269
LOC112268273
LOC112268276
LOC112268311
LOC112268420
LOC112268426
LOC112268455
LOC158435
LOC286177
LOC339685
LOC389705
LOC440700
LOC440910
LOC644215
LOC728392
LOC90246
LPGAT1
LPP
LRATD1
LRFN5
LRRC17
LRRC36
LRRC37A6P
LRRC4
LRRC69
LRRC73
LRRC8B
LRRTM1
LRRTM2
LRRTM3
LRTM2
LRWD1
LSM8
LTBP1
LTN1
LXN
LY6E
LY6E-DT
LY6G5C
LY75
LYPD9P
MAFF
MAGEA12
MAGEA4
MAGEC3
MAGOH-DT
MAJIN
MAL2
MALSU1
MAMLD1
MAP3K2
MAP4K1-AS1
MAPK11
MAPK3
MARK2P9
MAX
MC5R
MCM3AP-AS1
MCUB
MEA1
MED7
MED8-AS1
MEGF8
MEPE
MESP1
METTL1
METTL17
MFSD13B
MFSD6L
MGAT5B
MICALL2
MIG7
MIR10525
MIR10527
MIR12127
MIR1270
MIR1276
MIR1291
MIR202HG
MIR2110
MIR3173
MIR3174
MIR320A
MIR34AHG
MIR3657
MIR3926-2
MIR3940
MIR4469
MIR4507
MIR4639
MIR4641
MIR4664
MIR4672
MIR4685
MIR4700
MIR4721
MIR4751
MIR4758
MIR499B
MIR5088
MIR568
MIR590
MIR637
MIR6501
MIR6719
MIR6748
MIR6749
MIR6766
MIR6783
MIR6789
MIR6803
MIR6832
MIR6891
MIR7-1
MIR7114
MIR7155
MIR9-1HG
MKLN1
MKRN2
MKRN9P
MMP12
MMP21
MOGAT1
MORC3
MPO
MPP7-DT
MRGPRE
MRGPRG-AS1
MRPL20
MRPL27
MRPL9
MRPS30-DT
MRPS7
MRPS9-AS1
MSRA
MSRA-DT
MSTO2P
MTPAP
MTRNR2L9
MVB12B
MYH3
MYO1H
MYO7B
MYPOP
NAA16
NAP1L5
NAPSA
NAT8
NCKIPSD
NCOA2
NDOR1
NDRG3
NDST1
NDUFA4
NDUFB11
NDUFB2
NDUFB2-AS1
NDUFS6
NDUFV2-AS1
NEBL
NECTIN2
NEDD8-MDP1
NEGR1
NET1
NEURL4
NEUROD2
NEXMIF
NFIA-AS2
NFS1
NFXL1
NFYC-AS1
NGFR-AS1
NHS
NHSL1
NICN1
NIT1
NLGN2
NLGN4Y
NLRP12
NLRP14
NOD2
NPC2
NPIPB11
NPR1
NR4A2
NSF
NSMCE1-DT
NT5C1B
NTSR2
NUDT16L2P
NUP37
NXF2
NXPE1
OBP2B
OCLN
OCM
OLFML2A
OR11H7
OR1L8
OR51B4
OR51E1
OVOL1-AS1
OXCT1
P2RX1
P2RX7
P2RY11
PABPC3
PAQR5-DT
PARP11-AS1
PAXBP1-AS1
PCAT18
PCBP4
PCDH19
PCDHA9
PCDHGB8P
PCF11-AS1
PCGF1
PCSK6
PDCD7
PDGFRA
PDLIM3
PDS5B-DT
PEMT
PEX13
PFDN4
PFN4
PGLYRP1
PGS1
PHF2
PHIP
PHRF1
PIGF
PIGN
PIGR
PIGS
PIH1D1
PIK3R1
PIM2
PIMREG
PIP5KL1
PIWIL2
PIWIL4
PKDCC
PKNOX1
PLA2G3
PLA2G4A
PLPPR3
PLXNC1
PM20D2
PMS2P7
PNCK
PNPLA1
POGLUT3
POLK
POLR1D
POLR2D
POLR2J
PORCN-DT
POU5F1P3
PPARD
PPIAL4C
PPP1R16B
PPP1R37
PPP3CB
PPP4R1-AS1
PPP4R4
PPP6C
PPWD1
PRAMEF36P
PRDM14
PRDM7
PRICKLE1
PRIMA1
PRKAA1
PRKCZ-DT
PRKRIP1
PRKX
PROKR1
PRR5
PRSS3
PRTFDC1
PSMB3
PSMD12
PSMD13
PSMD6-AS2
PSMG3
PTCH2
PTCSC2
PTGER3
PTH1R
PTOV1-AS2
PTPN2
PURA
PWAR5
PXK
PYGM
QSOX1
R3HCC1L
RAB5IF
RAF1
RAI2
RALGPS2
RANBP3-DT
RANGRF
RAP1A
RAPGEF4
RASAL1
RASGRF2
RASSF3-DT
RASSF9
RB1CC1
RBAKDN
RBM23
RBM45
RBM48
RBPMS-AS1
RCSD1
RDH10-AS1
REELD1
REL
REP15
RERG
REX1BD
RGL1
RGS20
RGS6
RHPN1
RIGI
RIPPLY1
RNF166
RNF213-AS1
RNF223
RNPC3
RNU12
RNU5A-1
ROMO1
RPA3
RPAP3-DT
RPL10L
RPL17
RPL21P28
RPL24
RPL30
RPRM
RRAGB
RS1
RSAD2
RSPH1-DT
RUVBL1-AS1
RWDD2B
RWDD4
S100A10
SAMHD1
SASS6
SBF2
SCARNA10
SCARNA15
SCARNA22
SCGN
SCML1
SCYL3
SEC1P
SECISBP2
SETD4
SETDB1
SEZ6L2
SF1
SGTB
SHC4
SHE
SHROOM1
SIGLEC10
SIRPA
SKAP1
SKP1
SLAMF9
SLC18A3
SLC24A4
SLC25A4
SLC25A42
SLC25A48
SLC26A5-AS1
SLC35E2B
SLC35F1
SLC37A2
SLC41A2
SLC41A3
SLC51A
SLC5A4
SLC7A10
SLC7A2
SLC7A9
SLITRK6
SLMAP
SLURP2
SMCO2
SMG1P3
SMIM13
SMIM47
SMIM8
SMOC1
SMPD4BP
SMR3A
SNHG9
SNORA17B
SNORA27
SNORA33
SNORA41
SNORA53
SNORA59A
SNORA5C
SNORA69
SNORA70F
SNORA77
SNORD116-27
SNORD116-5
SNORD119
SNORD121A
SNORD142
SNORD149
SNORD153
SNORD17
SNORD18A
SNORD19C
SNORD1B
SNORD22
SNORD47
SNORD51
SNORD58C
SNORD65
SNORD77
SNORD83B
SNORD9
SNTN
SNX24
SNX29P1
SOCS1
SOCS5
SORL1-AS1
SP100
SP140
SPDYE2
SPEGNB
SPEN-AS1
SPIN2A
SPINT2
SPRNP1
SPTLC3
SRGAP3-AS4
SRP54-AS1
SRPX
SRSF5
SSBP3-AS1
ST3GAL5-AS1
ST8SIA1
ST8SIA2
STAM
STARD10
STING1
STK24-AS1
STK3
STT3A-AS1
STX5-DT
STXBP5-AS1
SYCE1
SYCP3
SYNDIG1
SYNGR1
SYS1-DBNDD2
SYT2
SYT4
SYTL3
TACSTD2
TAF11
TAF2
TAMALIN
TARS1-DT
TBC1D32
TBC1D5
TCEAL5
TDO2
TDP2
TEC
TEFM
TEN1-CDK3
TENT5B
TEP1
TEX21P
TEX29
TEX36
TEX46
THBS3-AS1
TIGD3
TLE6
TM2D1
TM7SF3
TM9SF4
TMC3-AS1
TMEM11-DT
TMEM115
TMEM132D-AS1
TMEM135
TMEM150C
TMEM151B
TMEM171
TMEM198B
TMEM200C
TMPRSS13
TMTC4
TNFRSF12A
TNFRSF17
TNFRSF21
TNPO1
TPBG
TRAPPC10
TRBV20OR9-2
TRC-GCA7-1
TRF-GAA1-6
TRIM10
TRIM23
TRIM31-AS1
TRIM62
TRIM69
TRIP11
TRL-TAA4-1
TRMT61B
TRN-GTT2-1
TRN-GTT6-1
TRPA1
TRPM6
TRPV5
TRR-TCT1-1
TRS-AGA5-1
TRV-TAC1-2
TSEN54
TSNAX
TSPAN3
TSPEAR-AS1
TTC23L
TTC23L-AS1
TTTY6
TUBB8
TUBBP5
TUSC1
TXNDC12-AS1
TXNL1
TXNRD2
UAP1L1
UBA5
UBBP4
UBE2A
UBE2F-SCLY
UBE2J2
UBXN11
UBXN2B
UCN2
UGDH-AS1
ULK4
UNC5D
UPRT
UQCC6
USH1G
USP2
USP30
USP35
USP6NL-AS1
USP7-AS1
UTP25
UTP6
VBP1
VPS29
VPS33B-DT
VSIG1
VTN
VTRNA1-3
VWA3A
WAS
WBP4
WDFY4
WDR83
WDTC1
WFDC10B
WFDC13
WNT11
WRAP53
XIST
XNDC1N
YPEL2
YWHAEP7
ZBTB2
ZBTB7C
ZC2HC1B
ZC3H10
ZC3H11B
ZC3H11C
ZCCHC10
ZDHHC21
ZER1
ZFAND1
ZFAND2A-DT
ZFAND4
ZFX-AS1
ZMAT2
ZNF107
ZNF138
ZNF16
ZNF175
ZNF205
ZNF214
ZNF215
ZNF25-DT
ZNF266
ZNF268
ZNF292
ZNF311
ZNF317
ZNF354B
ZNF37A
ZNF383
ZNF384
ZNF398
ZNF426-DT
ZNF431
ZNF469
ZNF470-DT
ZNF471
ZNF486
ZNF510
ZNF511
ZNF529-AS1
ZNF567
ZNF57
ZNF578
ZNF621
ZNF709
ZNF780B
ZNF784
ZNF81
ZNF814
ZNF836
ZNF846
ZNF876P
ZRANB2
ZSWIM6
ZYG11A
