Gene
GLIPR2
GLRA3
GMEB1
GMEB2
GNAT1
GNB3
GNG8
GNL2
GNRH2
GOLGA5
GOLGA6D
GOLGA7
GOLGA8M
GOLGB1
GP5
GPALPP1
GPATCH2L
GPC2
GPC5
GPR137C
GPR155
GPR157
GPR162
GPR182
GPR34
GPR35
GPR84-AS1
GPX3
GREB1L-DT
GRIA4
GRIK1-AS2
GRPEL1
GTDC1
GTF3C2-AS1
GTF3C2-AS2
GUSBP11
GYG2
GYG2P1
H2AZ1
H2BW3P
H4C11
H4C12
H4C6
HARS2
HBEGF
HBQ1
HCG26
HCN3
HEATR5A-DT
HEPN1
HEXA-AS1
HFM1
HIC2
HIP1R
HIVEP1
HLA-DMA
HLA-DPB2
HMGB3
HOXA4
HOXC9
HSD17B4
HSPA14
HSPA1L
HSPA9
HUNK
IER5
IFFO1
IFITM4P
IFITM5
IFRD1
IGBP1
IGFBP2
IGFBP4
IGFBP5
IGFBPL1
IGHEP1
IGHG3
IGHVIII-38-1
IGSF21
IGSF9B
IKZF3
IL12RB2
IL20RA
IL21
IL3RA
IMPG2
INAFM2
INKA1
INKA2-AS1
INPP5D
INSM2
INTS14
IPO5
IPO5P1
IRAK1
IRF3
IRF5
IRX6
ITGA2B
ITGAD
ITGB2-AS1
ITGB4
ITPRIPL2
JAG2
JCHAIN
JOSD2
KANK1
KBTBD11
KCNE2
KCNH7
KCNJ4
KCNK15-AS1
KCNK4
KCNMA1-AS3
KCNQ5-IT1
KCTD17
KDM3B
KDM4C
KDM4D
KDM5D
KHDC1
KHDRBS3
KHK
KIAA0513
KIF26B
KIFBP
KIRREL1
KIT
KIZ-AS1
KLHDC7A
KLHL13
KLHL29
KLHL6
KPNA1
KRBA1
KRT16P1
KRT16P2
KRT20
KRT34
KRT78
KRTAP5-2
KYAT3
LAS1L
LBH
LDLR-AS1
LDLRAD2
LEO1
LHFPL3
LIMCH1
LINC00106
LINC00260
LINC00310
LINC00313
LINC00339
LINC00442
LINC00479
LINC00504
LINC00574
LINC00672
LINC01011
LINC01095
LINC01132
LINC01145
LINC01166
LINC01170
LINC01208
LINC01214
LINC01249
LINC01278
LINC01311
LINC01338
LINC01347
LINC01402
LINC01430
LINC01436
LINC01569
LINC01617
LINC01647
LINC01659
LINC01678
LINC01687
LINC01783
LINC01792
LINC01856
LINC01907
LINC01967
LINC02061
LINC02084
LINC02088
LINC02308
LINC02316
LINC02346
LINC02544
LINC02606
LINC02613
LINC02614
LINC02675
LINC02716
LINC02726
LINC02736
LINC02762
LINC02798
LINC02809
LINC02935
LINC02940
LINC02982
LINC02995
LINC03014
LINC03034
LIPE-AS1
LIPG
LITAFD
LMAN1
LMLN
LOC100129617
LOC100132077
LOC100272217
LOC100287036
LOC100289511
LOC100505716
LOC100505728
LOC100505774
LOC100506405
LOC100506532
LOC100506851
LOC100506974
LOC100996379
LOC100996506
LOC100996842
LOC101927483
LOC101927511
LOC101927687
LOC101927825
LOC101927829
LOC101927872
LOC101927919
LOC101928008
LOC101928051
LOC101928279
LOC101928572
LOC101928701
LOC101928817
LOC101928842
LOC101928855
LOC101928957
LOC101929140
LOC101929240
LOC101929256
LOC101929534
LOC101929759
LOC101930091
LOC101930100
LOC102723409
LOC102723506
LOC102723544
LOC102723575
LOC102723665
LOC102723724
LOC102723733
LOC102723750
LOC102723758
LOC102723855
LOC102723872
LOC102724081
LOC102724093
LOC102724250
LOC102724370
LOC102724521
LOC102724587
LOC102724615
LOC102724748
LOC102724851
LOC102724877
LOC102725180
LOC105369308
LOC105369318
LOC105369460
LOC105369587
LOC105369625
LOC105369704
LOC105369719
LOC105369759
LOC105369869
LOC105369923
LOC105369999
LOC105370003
LOC105370027
LOC105370032
LOC105370035
LOC105370271
LOC105370314
LOC105370353
LOC105370364
LOC105370408
LOC105370436
LOC105370476
LOC105370492
LOC105370688
LOC105370897
LOC105370910
LOC105370921
LOC105370948
LOC105371081
LOC105371089
LOC105371103
LOC105371121
LOC105371159
LOC105371167
LOC105371172
LOC105371216
LOC105371217
LOC105371229
LOC105371289
LOC105371649
LOC105371686
LOC105371753
LOC105371761
LOC105371818
LOC105371976
LOC105372146
LOC105372158
LOC105372159
LOC105372345
LOC105372491
LOC105372505
LOC105372631
LOC105372661
LOC105372662
LOC105372816
LOC105372832
LOC105372842
LOC105372850
LOC105372862
LOC105372960
LOC105373043
LOC105373264
LOC105373311
LOC105373369
LOC105373387
LOC105373428
LOC105373447
LOC105373512
LOC105373527
LOC105373559
LOC105373598
LOC105373623
LOC105373760
LOC105373826
LOC105373938
LOC105373978
LOC105373994
LOC105374010
LOC105374024
LOC105374034
LOC105374071
LOC105374118
LOC105374122
LOC105374141
LOC105374147
LOC105374171
LOC105374246
LOC105374325
LOC105374339
LOC105374349
LOC105374355
LOC105374358
LOC105374478
LOC105374493
LOC105374524
LOC105374584
LOC105374775
LOC105374923
LOC105374925
LOC105374928
LOC105374953
LOC105374966
LOC105375012
LOC105375106
LOC105375130
LOC105375216
LOC105375228
LOC105375322
LOC105375387
LOC105375466
LOC105375497
LOC105375501
LOC105375536
LOC105375541
LOC105375543
LOC105375871
LOC105375921
LOC105375943
LOC105375980
LOC105375981
LOC105376011
LOC105376063
LOC105376127
LOC105376195
LOC105376235
LOC105376322
LOC105376447
LOC105376535
LOC105376536
LOC105376753
LOC105376786
LOC105376861
LOC105376963
LOC105377085
LOC105377258
LOC105377294
LOC105377320
LOC105377343
LOC105377358
LOC105377524
LOC105377763
LOC105377779
LOC105377891
LOC105378230
LOC105378551
LOC105378568
LOC105378626
LOC105378632
LOC105378675
LOC105378691
LOC105378717
LOC105378748
LOC105378758
LOC105378768
LOC105378779
LOC105378841
LOC105378973
LOC105379007
LOC105379021
LOC105379066
LOC105379087
LOC105379250
LOC105379251
LOC105379428
LOC105379453
LOC105379521
LOC105379524
LOC107984116
LOC107984150
LOC107984225
LOC107984254
LOC107984276
LOC107984302
LOC107984308
LOC107984352
LOC107984376
LOC107984407
LOC107984413
LOC107984444
LOC107984456
LOC107984469
LOC107984482
LOC107984485
LOC107984537
LOC107984583
LOC107984670
LOC107984788
LOC107984840
LOC107984910
LOC107984948
LOC107985019
LOC107985172
LOC107985286
LOC107985302
LOC107985317
LOC107985320
LOC107985414
LOC107985423
LOC107985522
LOC107985568
LOC107985594
LOC107985675
LOC107985700
LOC107985897
LOC107985898
LOC107985940
LOC107985986
LOC107986024
LOC107986073
LOC107986079
LOC107986080
LOC107986129
LOC107986162
LOC107986254
LOC107986260
LOC107986334
LOC107986424
LOC107986434
LOC107986477
LOC107986489
LOC107986543
LOC107986571
LOC107986800
LOC107986909
LOC107986910
LOC107986918
LOC107986973
LOC107986981
LOC107986991
LOC107987006
LOC107987010
LOC107987071
LOC107987073
LOC107987076
LOC107987101
LOC107987145
LOC107987220
LOC107987221
LOC107987258
LOC107987262
LOC107987290
LOC107987304
LOC107987324
LOC107987338
LOC107987348
LOC107987363
LOC107987374
LOC107987388
LOC112267907
LOC112267930
LOC112267942
LOC112267986
LOC112268035
LOC112268047
LOC112268077
LOC112268104
LOC112268148
LOC112268166
LOC112268205
LOC112268227
LOC112268418
LOC112268421
LOC112268423
LOC112268446
LOC114224
LOC151760
LOC153910
LOC283045
LOC339666
LOC339975
LOC388242
LOC388436
LOC389906
LOC392364
LOC401127
LOC441081
LOC646548
LOC731075
LOXL3
LPCAT1
LPEQ6126
LPGAT1-AS1
LRCH2
LRFN5
LRG1
LRRC19
LRRC46
LRRC59
LRRC73
LRRN4CL
LRRTM2
LTF
LY75-CD302
LYPLAL1-AS1
MACROH2A1
MAGEA4
MAGEA5P
MAGEB5
MAGEC1
MAGEC3
MAGEL2
MAGOH-DT
MAGOHB
MAN2C1
MAP1A
MAP2K4P1
MAP2K5
MAP3K21
MAP3K5
MAP3K9
MAP7D3
MAPK12
MAPT-IT1
MARCHF3
MARK1
MASCRNA
MATCAP1
MBD3L2B
MBD3L5
MBNL1-AS1
MBNL2
MCCC1
MCEMP1
ME3-DT
MECOM
MED17
MEF2C-AS1
MEIS3
METTL17
MFN1
MFSD3
MFSD4B-DT
MFSD9
MGAT5B
MICALL2
MIDEAS-AS1
MIDN
MIR10392
MIR103B2
MIR1206
MIR1225
MIR1226
MIR1238
MIR1302-9
MIR1909
MIR198
MIR3178
MIR3188
MIR34A
MIR3605
MIR3613
MIR3614
MIR3926-2
MIR4257
MIR429
MIR4290
MIR4291
MIR4292
MIR4293
MIR4295
MIR4298
MIR4299
MIR4300
MIR4304
MIR4308
MIR4489
MIR4516
MIR4741
MIR499B
MIR5001
MIR555
MIR6084
MIR6511B1
MIR657
MIR6752
MIR6753
MIR6757
MIR6784
MIR6797
MIR6811
MIR6822
MIR6836
MIR6848
MIR6873
MIR6882
MIR7113
MIR762
MIRLET7B
MIRLET7BHG
MIRLET7E
MIRLET7F1
MIRLET7F2
MIRLET7I
MIS18BP1
MISFA
MISP
MISP3
MITD1
MITF
MIX23
MIXL1
MKI67
MKLN1-AS
MKNK1
MKRN1
MKRN2
MKRN3
MKRN7P
MKRN9P
MKX-AS1
MLANA
MMP10
MMP15
MOB3B
MORC3
MOV10L1
MROH1
MRPL22
MRPL45P2
MRRF
MRS2
MRTFA
MSANTD2-AS1
MSC-AS1
MSRA-DT
MSRB3
MT2A
MT3
MTERF3
MTMR14
MTOR
MTRES1
MTRF1
MTX3
MUC13
MUC5AC
MUC6
MUL1
MXD1
MYBPC3
MYCBP
MYO15A
MYORG
MYRF
NAAA
NAALADL2-AS3
NANS
NAPG
NBPF15
NCKAP5L
NCSTN
NDRG3
NDUFA4L2
NDUFB2-AS1
NECAB1
NEK11
NEK4
NEO1
NEURL1
NEXMIF
NF1
NF1P2
NFATC1
NFATC4
NFE2L2
NGFR-AS1
NHLRC2
NKD1
NLRC4
NMT1
NOSTRIN
NPC1L1
NPIPA5
NPM3
NPPC
NPTN-IT1
NR1D1
NR1I3
NRIP2
NSDHL
NSUN7
NT5C1B
NUCB2
NUDCD3
NUDT15
NUDT3
NUP188
NUP62CL
NXT1-AS1
NYAP2
OCRL
OIT3
ONECUT1
OPHN1
OPRD1
OPRK1
OR13C5
OR1J1
OR1J2
OR1J4
OR4F29
OR51B4
OR52E8
OR52N2
OSGIN1
OTUD7A
OTULINL
OTX1
P3R3URF-PIK3R3
PADI3
PAGE1
PAK4
PAN3-AS1
PAQR7
PARD3-DT
PATE2
PAX9
PAXBP1-AS1
PAXIP1-DT
PCBD2
PCCA-DT
PCDHA1
PCDHA3
PCDHA7
PCDHB12
PCDHB6
PCDHB9
PCGF2
PCNX4-DT
PCOLCE-AS1
PCP4L1
PDCD4-AS1
PDCD6P1
PDCL3
PDE8A
PDGFC
PDK2
PDK4-AS1
PDLIM5
PDP2
PDS5A
PDX1
PDZD2
PEX14
PFN1P2
PFN3
PGBD1
PGM3
PHYHIP
PICART1
PIGG
PIH1D1
PIH1D2
PIK3IP1
PILRB
PITPNA-AS1
PKD1-AS1
PKD1L2
PKD1P6-NPIPP1
PLA2G6
PLA2G7
PLAU
PLD4
PLD5
PLEKHG4
PLIN3
PLN
PLXNA3
PLXNB1
PLXNB3
PNKY
PNPLA7
POC1B
POGLUT3
POLH
POLR1B
POLR2J4
POLR3H
POM121
PP2D1
PPFIA1
PPIL2
PPM1B
PPM1K-DT
PPP1R12B
PPP1R42
PPP1R8
PPP4R1L
PPP4R3B-DT
PPT2
PPTC7
PRAMEF2
PRAMEF6
PRAMEF7
PRAMEF8
PRAMEF9
PRCD
PRICKLE1
PRICKLE4
PRKAG2-AS1
PRORY
PROSER3
PRPF4
PRPF8
PSCA
PSD
PSMA4
PSMD2
PTH2R
PTPRM
PTS
PVRIG2P
PWP1
PWP2
PWWP3A
PXK
PYGL
QRICH1
RAB33A
RAB44
RAB5C-AS1
RAB9A
RABEP1
RABGEF1P1
RABGGTA
RABGGTB
RAC3
RALB
RALGPS1
RANBP3L
RASSF3
RASSF9
RAVER2
RBFADN
RBL1
RBM8A
RCN3
RCSD1
RFC2
RFPL4A
RFX2
RGPD5
RHBG
RHOQ-AS1
RHOT1
RIMS1
RIPK2
RN7SK
RN7SL832P
RNA28SN4
RNA5-8SN1
RNA5-8SN2
RNASE4
RND3
RNF123
RNF207-AS1
RNF222
RNF34
RNPC3
ROPN1
RP9
RPL17-C18orf32
RPL28
RPL34-DT
RPL36AL
RPP38
RPS27
RPSA2
RRAGA
RRM1
RRP12
RSAD2
RSPH4A
RTL8B
RUNX2
RUSF1
RYR1
S100A13
SACS-AS1
SAE1
SAMD11
SAMD5
SAR1A
SASH1
SAT1
SCAF8
SCARNA17
SCARNA21
SCARNA7
SCART1
SCGB1B2P
SCHLAP1
SCML1
SCN11A
SCRN1
SDAD1-AS1
SDHD
SEC11A
SEC22B
SEC24B
SEC61A1
SECISBP2
SEMA3F-AS1
SEPTIN4-AS1
SEPTIN7P2
SERF1B
SERP1
SERPINB11
SERPINB8
SESTD1
SEZ6
SFTPD
SGSM3-AS1
SH2D3A
SH3BP5-AS1
SH3GL3
SH3YL1
SHB
SHC2
SHISA2
SHROOM1
SIDT1
SIKE1
SIRPB1
SKA3
SLAMF7
SLC22A13
SLC22A14
SLC24A4
SLC25A41
SLC25A48
SLC38A4-AS1
SLC39A3
SLC40A1
SLC44A5
SLC45A2
SLC47A1
SLC49A3
SLC4A2
SLC4A5
SLC5A4
SLC6A13
SLC7A6OS
SLC9C1
SLC9C2
SLCO1A2
SLCO1B1
SLTM
SMAP2
SMARCA5-AS1
SMCO2
SMCR5
SMN1
SMS
SNHG18
SNHG22
SNHG7
SNIP1
SNORA103
SNORA28
SNORA30
SNORA33
SNORA3B
SNORA47
SNORA53
SNORA58B
SNORA9
SNORA9B
SNORD116-13
SNORD136
SNORD13C
SNORD150
SNORD19C
SNORD25
SNORD35B
SNORD3K
SNORD41
SNORD49A
SNORD50A
SNORD54
SNORD56
SNORD69
SNORD72
SNORD79
SNORD89
SNRK-AS1
SNW1
SORBS2
SORD
SOX2
SPAG16-DT
SPDYE14
SPDYE15
SPECC1L-ADORA2A
SPEF1
SPINK5
SPINK8
SPRNP1
SPRYD4
SPSB3
SRP14-DT
SRP54
SSB
SSBP3-AS1
ST20-AS1
STARD7-AS1
STAU2-AS1
STEAP1B
STEAP3-AS1
STPG2
STRADB
STRIP1
STX1B
STXBP6
SULT1A2
SUMF1
SURF6
SVIP
SWINGN
SYN2
TAB1
TAB2
TAF5L
TAL2
TAP1
TAPT1-AS1
TARS1-DT
TAS2R10
TAS2R50
TBC1D10B
TBC1D14
TBC1D22A-AS1
TBC1D3K
TBC1D4
TBC1D8-AS1
TBL3
TBX1
TBX2-AS1
TBX3-AS1
TCEAL1
TCN2
TDG
TECTA
TEKT5
TENM2
TENT5B
TERB1
TEX12
TGFB1I1
THAP9
THEM5
THORLNC
TIGAR
TIMP1
TLCD5
TLR1
TLR3
TM2D2
TM2D3
TM4SF19
TMCC2
TMED6
TMEM123-DT
TMEM132A
TMEM154
TMEM164
TMEM178A
TMEM217
TMEM234
TMEM235
TMEM238L
TMEM255A
TMEM266
TMEM40
TMEM59
TMEM59L
TMEM72-AS1
TMPO
TMPRSS12
TMUB2
TNFRSF14
TNFRSF25
TOE1
TOP1
TP53AIP1
TP53I11
TP53INP2
TPI1P2
TPM1
TPSG1
TPT1
TPTE2
TRA-TGC5-1
TRAFD1
TRAPPC8
TRC-GCA23-1
TRC-GCA7-1
TRE-TTC4-2
TRH-GTG1-6
TRIM14
TRIM2
TRIM44
TRIM48
TRIM71
TRIM9
TRK-TTT3-5
TRL-CAG2-1
TRM-CAT3-1
TRM-CAT6-1
TRN-GTT25-1
TRNP1
TRP-TGG3-2
TRQ-CTG6-1
TRR-CCT4-1
TRV-TAC3-1
TSL
TSPAN13
TSPAN2
TSPAN3
TSPY8
TSPYL4
TTLL3
TTTY6
TTYH3
TUT1
TXK
TYRO3P
UBE2D2
UBE2F
UBE2V2
UBL5
UBXN7
UCA1
UGT1A8
UQCRH
URB1-AS1
USP16
USP2
USP21
USP27X
USP44
USP47
VAX2
VPREB3
VPS18
VPS37A
VRK2
VSNL1
VSTM5
WBP1L
WBP4
WDFY4
WDPCP
WDR44
WDR47
WDR77
WDR82
WDR83
WDTC1
WEE2-AS1
WFDC2
WHAMMP2
WNK1
WNT11
WNT5B
XCL1
XPC
XPC-AS1
XRCC4
YWHAB
ZBBX
ZBTB17
ZBTB7C-AS1
ZC2HC1B
ZC4H2
ZCCHC24
ZDHHC4
ZDHHC9
ZFAND3-DT
ZFHX4-AS1
ZFYVE1
ZMAT4
ZMYND12
ZMYND8
ZNF137P
ZNF154
ZNF208
ZNF213-AS1
ZNF23
ZNF250
ZNF271P
ZNF321P
ZNF35
ZNF398
ZNF425
ZNF479
ZNF484
ZNF511
ZNF516-AS1
ZNF528-AS1
ZNF556
ZNF573
ZNF574
ZNF621
ZNF622
ZNF627
ZNF638
ZNF665
ZNF701
ZNF764
ZNF767P
ZSCAN1
ZSWIM1
